goal,shot_statsbomb_xg,minute,x_m,y_m,distance_to_goal,angle_to_goal,angle_to_goal_deg,distance_to_goal_sq,log_distance,is_first_half,is_extra_time,distance_x_angle,play_pattern_encoded,shot_body_part_LeftFoot,shot_body_part_OtherBodyPart,shot_body_part_RightFoot,shot_type_OpenPlay,shot_type_Penalty,shot_type_SetPiece,zone_wide_right,distance_bucket_10-20,distance_bucket_20-30,distance_bucket_30-40,distance_bucket_40+,angle_bucket_nan,shot_type_FromCorner
0,0.028269073,16,88.02499999999999,46.38693467336683,21.013966203509934,0.2824331103880611,16.18222521998839,441.5867756022577,3.0916770793728903,1,0,5.935039836446907,3,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.026584776,18,84.6125,46.301507537688444,23.811283962646904,0.2633236321281503,15.0873327669985,566.9772439498056,3.2112985481843364,1,0,6.270073778678959,3,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.10161547,21,96.425,27.763819095477388,10.6028570335515,0.5649526013645862,32.369399683127625,112.42057727393251,2.4512513637822586,1,0,5.99011166300172,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.036221553,22,98.6125,26.22613065326633,10.06147110864437,0.4891573180594747,28.026649842746345,101.23320087008538,2.403467998880424,1,0,4.92164222323737,1,False,False,False,True,False,False,True,True,False,False,False,False,False
1,0.5572305,22,102.46249999999999,31.8643216080402,3.316629078429489,1.699059284143469,97.34892612393969,11.000028443884041,1.4624747917397927,1,0,5.635149427765821,1,False,False,True,True,False,False,True,False,False,False,False,False,False
0,0.023969123,27,95.6375,44.336683417085425,13.946448663191958,0.36175924959093664,20.72727820138042,194.50343031504877,2.704473724005214,1,0,5.045256802854844,0,False,False,False,True,False,False,True,True,False,False,False,False,False
0,0.06586868,28,93.27499999999999,36.221105527638194,11.933521473768971,0.5870259162158482,33.63410746396838,142.40893476490515,2.559822504796212,1,0,7.00528637682073,2,True,False,False,True,False,False,True,True,False,False,False,False,False
0,0.31702033,28,95.8125,36.47738693467337,9.515650386289437,0.7169512822701072,41.07828259056971,90.54760227409031,2.352864660431509,1,0,6.822257746084253,2,True,False,False,True,False,False,True,False,False,False,False,False,False
1,0.2308169,32,99.39999999999999,32.80402010050251,5.726287446505119,1.1288704036742465,64.67950974776386,32.79036792000212,1.9060233490247458,1,0,6.464236421291004,3,True,False,False,True,False,False,True,False,False,False,False,False,False
1,0.06358022,39,90.5625,33.82914572864322,14.438510914635236,0.4964896383605967,28.446760850038725,208.47059743204085,2.736865096593031,1,0,7.168571062472776,2,True,False,False,True,False,False,True,True,False,False,False,False,False
0,0.033468604,43,83.7375,41.17587939698493,22.440747567094842,0.30744405283633247,17.61524666391894,503.58715137007306,3.154475856994396,1,0,6.899274380704706,0,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.17957555,47,94.7625,41.17587939698493,12.501985897051426,0.48297441724774337,27.67239572108613,156.29965137007275,2.6028367781110178,0,0,6.038139353067919,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.5770157,47,101.0625,37.2462311557789,5.10312874291347,1.15732406245617,66.30978430767344,26.041922966749613,1.8088015483609114,0,0,5.905973687985465,3,True,False,False,True,False,False,True,False,False,False,False,False,False
0,0.04971516,49,97.825,27.678391959798994,9.562601801493878,0.5923291017485853,33.93795761296905,91.44335321393396,2.3573196306481017,0,0,5.664207335458273,1,False,False,False,True,False,False,True,False,False,False,False,False,False
1,0.10425395,45,83.125,42.11557788944724,23.331914398087545,0.29289061438308084,16.781396063144218,544.3782294796848,3.191788838372686,1,0,6.833698742789311,3,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.11174272,46,92.3125,44.16582914572865,16.25782084014171,0.35449096204898584,20.310836000939126,264.31673847014616,2.848265422767988,0,0,5.763250550441886,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.013624039,48,102.55,24.77386934673367,9.545888477828589,0.22675829401057368,12.992293216392525,91.12398683114061,2.3557360662210147,0,0,2.164609386047603,1,True,False,False,True,False,False,True,False,False,False,False,False,False
0,0.3134051,57,99.3125,32.63316582914573,5.849435177913751,1.1070710526305894,63.430498936838205,34.21589190061488,1.9241661930954548,0,0,6.475740359707375,3,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.019274442,58,99.1375,44.42211055276382,11.95781312046776,0.3197741721462699,18.32171046127111,142.98929462403092,2.561698935981166,0,0,3.8237997912773825,1,False,False,False,True,False,False,True,True,False,False,False,False,False
0,0.037930246,59,90.03750000000001,22.55276381909548,18.83920440017065,0.31033787017073583,17.781050183862046,354.9156224314092,2.987660000254818,0,0,5.846518569260114,1,False,False,True,True,False,False,False,True,False,False,False,False,False
0,0.021802895,60,75.8625,29.47236180904523,29.487173717367224,0.24416720774548367,13.9897504993102,869.4934138381924,3.4173060613073933,0,0,7.199800870875569,3,False,False,True,True,False,False,False,False,True,False,False,False,False
1,0.22876671,60,93.3625,41.346733668341706,13.762481674594362,0.4507544299513122,25.826326433035494,189.40590184354562,2.692088940174318,0,0,6.203499581947162,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.018090697,66,79.27499999999999,23.91959798994975,27.62951555283273,0.2459928350364535,14.094351238046672,763.3901296842256,3.354438198003982,0,0,6.796662861525108,0,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.08807558,66,101.0625,39.46733668341709,6.73763138349362,0.7332022415614801,42.009393971004286,45.39567665983816,2.0460956179626604,0,0,4.9400464331924985,1,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.09839692,71,96.8625,38.44221105527638,9.271037984477237,0.6873953451219775,39.38485213242795,85.95214530961975,2.3293280884026335,0,0,6.372868354978693,0,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.17148013,71,102.6375,28.532663316582916,5.955936253842725,0.664478508394344,38.07181410814415,35.47317665983811,1.939595432252622,0,0,3.9575916380452107,0,True,False,False,True,False,False,True,False,False,False,False,False,False
0,0.02228083,78,78.925,31.09547738693467,26.236270249595464,0.2755952836149821,15.790446604849404,688.341876609808,3.304549550085645,0,0,7.230592340436579,0,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.039938126,83,87.14999999999999,43.22613065326633,20.09338166738344,0.3230086040983079,18.50702976124515,403.7439868311409,3.0489593262259316,0,0,6.490335163996055,3,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.0066575813,85,88.375,53.81909547738694,25.868652275326973,0.18348249095581404,10.512772346315442,669.1871705417793,3.290960264143097,0,0,4.746444757146779,3,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.092150696,87,90.3,28.105527638190956,15.837765133507023,0.425499814282834,24.379343542006733,250.83480442413074,2.8236242882201985,0,0,6.738966122962382,3,True,False,False,True,False,False,True,True,False,False,False,False,False
0,0.0077081434,88,77.35000000000001,19.306532663316585,31.311666873135035,0.20632136103162346,11.821343210506953,980.4204823741819,3.4754283685129628,0,0,6.460265725434018,0,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0.1389275,89,99.39999999999999,41.688442211055275,9.511684584380236,0.48879004185826846,28.00560646650163,90.47214363273662,2.3524874560010134,0,0,4.649216706141862,3,False,False,True,True,False,False,True,False,False,False,False,False,False
0,0.04236008,93,85.925,42.62814070351759,20.93562602359187,0.3174957176911707,18.191164637181146,438.30043699969707,3.0881120741512844,0,1,6.64697160967425,3,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.049634345,95,89.33749999999999,40.834170854271356,17.08858676179433,0.39036731725979357,22.366399738830587,292.0197975153724,2.895281173734927,0,1,6.670825769962875,0,False,False,True,True,False,False,True,True,False,False,False,False,False
1,0.011039893,6,82.16250000000001,19.391959798994975,27.109892009452537,0.22766556022553835,13.04427574140481,734.9462447641785,3.336121543198238,1,0,6.171988751985857,0,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0.38855475,7,95.02499999999999,32.29145728643216,10.120263988853548,0.6869331822907159,39.35837215274884,102.41974320408592,2.4087690285454624,1,0,6.951945147485302,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.034992915,14,83.21249999999999,30.924623115577894,22.003479252864494,0.3266469469541146,18.715491451304448,484.15309923123823,3.135645476352389,1,0,7.18736932031639,3,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.044866696,15,83.91250000000001,32.88944723618091,21.11672284449521,0.34279618321902805,19.6407745316436,445.9159836912259,3.0963340121744864,1,0,7.238731993187016,3,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.010198108,22,86.10000000000001,16.48743718592965,25.76625421586846,0.20955577828260008,12.00666166817222,663.8998563167593,3.2871419230451546,1,0,5.399467455633641,2,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.17899056,23,101.5,35.62311557788945,3.8580440872529445,1.5127467019977932,86.674001496808,14.884504179187406,1.5806359057246688,1,0,5.8362434691539775,1,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.011010673,27,85.75,15.974874371859297,26.371720723347856,0.2037250262692878,11.672584186422018,695.4676539102547,3.3095103900332266,1,0,5.3725794971303635,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0.00973205,32,86.97500000000001,17.42713567839196,24.485923646504098,0.22140522261953044,12.685584818253522,599.5604568224286,3.2381262858860507,1,0,5.421311375999064,1,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.35835168,33,92.575,38.2713567839196,13.138687673262346,0.518969536034718,29.73476411065183,172.62511377553594,2.648914846632526,1,0,6.818578645898028,2,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.06624576,33,88.46249999999999,26.65326633165829,18.095949874033856,0.36789255812990596,21.078690895114914,327.4634018435459,2.949476264087224,1,0,6.6573652909488645,2,False,False,True,True,False,False,False,True,False,False,False,False,False
0,0.00985877,36,95.375,17.085427135678394,19.461330894428695,0.1905050714329085,10.915136568943923,378.74340018244476,3.018536807011465,1,0,3.707482232222608,0,False,False,True,True,False,False,False,True,False,False,False,False,False
0,0.0085993325,37,95.6375,50.743718592964825,19.183548122555326,0.19090920916849496,10.938291955535002,368.00851857039595,3.0048678231846226,1,0,3.6623160011228038,1,True,False,False,True,False,False,False,True,False,False,False,False,False
0,0.018166842,40,76.125,26.396984924623116,29.859193948203092,0.23619391009028118,13.53291419486554,891.5714632364081,3.4294347269634016,1,0,7.0525597707701495,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0.029832449,46,88.2,21.613065326633166,20.8728567906326,0.2833812287543185,16.236548400853778,435.67615060225745,3.0852464521584193,0,0,5.914975804942387,3,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.08038636,49,98.875,33.231155778894475,6.1730662102659615,1.0670648759271408,61.138313857276,38.10674643632736,1.9703332075862863,0,0,6.587062129747474,1,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.026606837,52,97.825,25.030150753768847,11.486462488517235,0.41706229925395033,23.895909541273497,131.93882050011356,2.5246450565203813,0,0,4.79057045575525,0,False,False,False,True,False,False,True,True,False,False,False,False,False
0,0.07296792,59,96.60000000000001,22.04020100502513,14.614950974950338,0.2979861237012297,17.07334724154373,213.59679200020182,2.7482288511175827,0,0,4.355052589108959,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.026706815,61,88.46249999999999,24.688442211055275,18.978778008788066,0.335839844522487,19.242205683468264,360.1940147068575,2.994670610628696,0,0,6.37382985569818,1,True,False,False,True,False,False,False,True,False,False,False,False,False
0,0.12541567,61,95.28750000000001,21.100502512562816,16.14712642170111,0.27990108233544886,16.03715069896498,260.72969167839807,2.8418306039870025,0,0,4.519598162041464,2,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.09665176,61,98.35000000000001,24.603015075376884,11.511986174140151,0.38790811191021957,22.225497651344003,132.525825673594,2.5266870787943647,0,0,4.465592821147259,2,True,False,False,True,False,False,True,True,False,False,False,False,False
1,0.00935293,63,90.64999999999999,16.57286432160804,22.574932069733503,0.20859995601553483,11.951897086304754,509.6275579530822,3.16018394706186,0,0,4.709129836800095,1,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.012385832,64,87.675,18.452261306532666,23.278483702344992,0.23551075661839393,13.493772384166693,541.8878034803414,3.18959051376116,0,0,5.482333309668221,3,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.08178161,72,99.575,41.005025125628144,8.860079119888352,0.5477031251088162,31.38107749486088,78.50100201068156,2.288494192911797,0,0,4.852693022674221,1,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.00696244,87,69.47500000000001,21.271356783919597,37.73650729893095,0.18229632717719021,10.444810167989008,1424.043983122269,3.656782496426834,0,0,6.879226681090343,0,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0.08488367,89,96.95,46.814070351758794,15.132841735107908,0.26678731509436204,15.285787182533786,229.00289897982373,2.7808570536258412,0,0,4.037250216257346,2,True,False,False,True,False,False,True,True,False,False,False,False,False
0,0.083281115,89,96.6875,34.597989949748744,8.333981535256752,0.8263296010035364,47.34519862423191,69.45524823000049,2.233661669301621,0,0,6.886615636799552,1,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.2850779,91,94.0625,37.33165829145729,11.433671904556126,0.5987827495654368,34.307724395338454,130.7288532210361,2.5204082685403524,0,1,6.846285500639201,2,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.15490937,94,90.825,34.597989949748744,14.187607866726527,0.504558014357489,28.909044742185316,201.28821698000044,2.720479823411449,0,1,7.158471253718227,3,False,False,True,True,False,False,True,True,False,False,False,False,False
1,0.054912303,96,85.22500000000001,31.69346733668342,19.909061201547047,0.36137171937993545,20.70507435585624,396.37071792694593,3.0401826153282396,0,1,7.19457167764342,2,False,False,True,True,False,False,False,True,False,False,False,False,False
0,0.24816869,2,98.08749999999999,43.140703517587944,11.460153447770441,0.40527848411926615,23.22074666749371,131.33511704644474,2.5225358285138477,1,0,4.6445536170865855,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.042428292,8,101.2375,42.37185929648241,9.178476688977263,0.3707585700911249,21.24290128452677,84.24443433009901,2.320275362300527,1,0,3.4029988928199324,1,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.045546614,15,79.0125,29.04522613065327,26.455622093354012,0.27031500774661354,15.487909082927109,699.899940346361,3.31257095912844,1,0,7.151351691106471,1,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0.030834518,18,84.6125,19.98994974874372,24.737252561526034,0.24435348575965865,14.000423443338503,611.9316642927264,3.2479394583796135,1,0,6.0446338915259314,1,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0.08348277,21,86.45,32.80402010050251,18.588514408634218,0.38809086146570626,22.235968429581284,345.53286792000193,2.974943394912145,1,0,7.214032570214547,3,False,False,True,True,False,False,False,True,False,False,False,False,False
1,0.104000404,24,97.825,29.13065326633166,8.671283792650687,0.7044449445621039,40.36172222273581,75.19116261268648,2.269161061010171,1,0,6.108442030596084,3,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.09489397,27,101.2375,24.944723618090453,9.80583686396877,0.32126350646152013,18.407043031818954,96.15443660276887,2.380086438506951,1,0,3.1502575347082433,3,False,False,True,True,False,False,True,False,False,False,False,False,False
0,0.017663449,32,76.64999999999999,32.03517587939699,28.418005451208288,0.25558632776841006,14.644017882377213,807.583033824904,3.381606917198932,1,0,7.263253655776985,3,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.019482082,34,79.625,27.84924623115578,26.1098141878672,0.2710839032883932,15.53196355235751,681.7223969249513,3.2998958094799735,1,0,7.077950344181709,1,True,False,False,True,False,False,False,False,True,False,False,False,False
1,0.1052727,34,90.3875,42.45728643216081,16.88344899733497,0.37510445628620587,21.49190222174908,285.0508500456112,2.8838756480858168,1,0,6.333056956381221,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.10754109,36,101.675,25.71356783919598,8.928638359548849,0.35170844545251045,20.15140954353598,79.72058295560716,2.295423344742235,1,0,3.1402775174445785,3,True,False,False,True,False,False,True,False,False,False,False,False,False
0,0.037932266,38,91.2625,23.577889447236185,17.24352906524737,0.34036663048654975,19.50157141396812,297.3392946240308,2.903810445385801,1,0,5.869121885635132,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.006046382,40,74.46249999999999,26.5678391959799,31.42890262905807,0.22550982159200425,12.920761015970006,987.7759204668132,3.4790500816048002,1,0,7.087526224711358,3,True,False,False,True,False,False,False,False,False,True,False,False,False
1,0.046603072,40,84.0,36.90452261306533,21.199911594386613,0.3389322178689759,19.419385624900826,449.4362516098079,3.100088306635467,1,0,7.1853330553116725,3,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.0069934363,43,72.0125,36.64824120603015,33.09362986641562,0.2196114015115491,12.582806439564711,1095.1883377353158,3.5291105594022967,1,0,7.267738436067993,3,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0.04081324,50,97.91250000000001,46.89949748743719,14.7183454123892,0.24993679166248473,14.320323307300917,216.6296916783982,2.7548285277966955,0,0,3.678656030952807,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.023499614,53,91.52499999999999,21.527638190954775,18.361248162794656,0.29574467402613513,16.944921635169845,337.13543409573015,2.9632735509889834,0,0,5.430241352618678,3,False,False,True,True,False,False,False,True,False,False,False,False,False
0,0.025723025,58,82.25,33.65829145728643,22.75256611303796,0.31895568383230877,18.274814535300358,517.6792647281634,3.167690571508764,0,0,7.257060283523838,1,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.01666447,66,101.58749999999999,45.53266331658291,12.02694805109165,0.18806814890607848,10.775511193156207,144.64747942365727,2.5670201389199305,0,0,2.261885856958375,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.079915754,67,92.83749999999999,24.517587939698494,15.422144621658548,0.3776251980156443,21.63633008408841,237.8425447313517,2.7986307058279283,0,0,5.823790416579713,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.09743044,68,90.3,27.507537688442216,16.06991185000709,0.4140672824211515,23.724307717183482,258.24206686699836,2.837317372762968,0,0,6.654024728479896,3,True,False,False,True,False,False,True,True,False,False,False,False,False
1,0.024144305,69,79.8,33.65829145728643,25.20231665399361,0.28840799531925193,16.524560909621936,635.1567647281636,3.265847828766218,0,0,7.268549623579294,3,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.09323336,71,93.8,28.020100502512562,12.696424614829585,0.5064307526255579,29.016344741078303,161.1991980000506,2.6171348217539125,0,0,6.429859873341806,0,True,False,False,True,False,False,True,True,False,False,False,False,False
1,0.17876215,72,97.3875,33.57286432160804,7.62447382694408,0.8943266596282737,51.24114310273299,58.13260113775531,2.154603955484807,0,0,6.8187702090741,3,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.043231323,85,91.2625,23.407035175879397,17.347328613220434,0.33643166386876006,19.2761144342439,300.9298100150564,2.90948398424182,0,0,5.836190629023901,2,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.010307745,90,80.7625,47.8391959798995,27.910208734799287,0.22772285200924786,13.047558318812142,778.9797516200664,3.364194776161279,0,0,6.355792333261915,1,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0.035658974,1,85.4875,41.517587939698494,20.910566340515512,0.3250298944098897,18.62284116526947,437.2517846811003,3.086969001767855,1,0,6.796559169708751,1,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.014439463,6,74.2,37.92964824120603,31.049672064284568,0.2328491479583048,13.341273441228115,964.0821352996135,3.46728695131073,1,0,7.229889684553441,3,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0.102604255,9,95.8125,32.54773869346734,9.301570789520012,0.7435983231000466,42.60504556663802,86.51921915245194,2.3322963874449565,1,0,6.916632441283458,3,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.0771604,17,91.2625,40.834170854271356,15.343558828230561,0.42526846744651897,24.36608834468218,235.424797515372,2.793833864262519,1,0,6.525131748057118,0,False,False,False,True,False,False,True,True,False,False,False,False,False
0,0.03509528,19,83.64999999999999,33.65829145728643,21.352734361860165,0.33947368330056743,19.45040930888325,455.93926472816383,3.1069486563888415,1,0,7.248691382359262,3,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.19636893,21,98.875,35.28140703517588,6.257605691460452,1.0492654261228316,60.11848050583413,39.15762898979825,1.9820499798778417,1,0,6.565889302358908,3,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.12566356,21,93.1875,44.25125628140704,15.640441540988773,0.357849272957368,20.50325304228217,244.62341159708726,2.8118359699562085,1,0,5.596920634175049,2,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.005995162,23,83.91250000000001,56.63819095477387,30.938169725353905,0.16212105751311534,9.288852365699196,957.1703459548049,3.463801837618153,1,0,5.015728793394624,0,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0.04566439,26,82.8625,37.50251256281407,22.41286462062961,0.320030712350375,18.33640913224176,502.33650050267045,3.15328564140781,1,0,7.172805030352611,3,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.013401774,27,77.875,28.788944723618094,27.62101957013006,0.2589595146600027,14.837287254774326,762.9207220935077,3.354141397886855,1,0,7.152725822295317,1,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.22585975,31,92.75,36.05025125628141,12.420387683719197,0.5668564360914667,32.47848137786832,154.2660302138835,2.596775019629937,1,0,7.0405766972674115,0,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.026198465,33,80.58749999999999,39.2964824120603,24.980449999775114,0.28469924342398983,16.312065078762274,624.0228821912646,3.2573443320999567,1,0,7.111915215326782,0,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.017320462,36,77.08749999999999,43.311557788944725,29.424696510021263,0.23525587049751148,13.479168485183667,865.8127647068575,3.4152546638039967,1,0,6.92233259159014,3,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.036696494,47,86.97500000000001,43.99497487437186,20.610680428829237,0.31035005137341853,17.78174811536516,424.80014773932453,3.0731876567805814,0,0,6.396525729928266,1,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.17603134,46,97.5625,34.0,7.4375,0.9146166718965003,52.40367517197104,55.31640625,2.132686056198648,0,0,6.802461497230221,0,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.042739633,51,87.0625,25.884422110552766,19.68797883810537,0.33744873453561786,19.33438829092141,387.6165107296849,3.029552799122239,0,0,6.6436835444826805,3,False,False,True,True,False,False,False,True,False,False,False,False,False
0,0.02869495,52,83.825,35.1105527638191,21.204102255017215,0.34141428436927346,19.56159755983868,449.61395244122616,3.100277058069392,0,0,7.2393833970896,3,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.475871,55,98.0,38.95477386934674,8.576117075714466,0.7055445452526482,40.42472470145366,73.54978409636124,2.2592721941327385,0,0,6.050832622218434,3,False,False,True,True,False,False,True,False,False,False,False,False,False
0,0.03603457,58,93.97500000000001,25.457286432160807,13.947350289647982,0.41914346474477304,24.01515154036591,194.52858010214365,2.7045340459775216,0,0,5.845940724412069,3,False,False,False,True,False,False,True,True,False,False,False,False,False
0,0.06609796,61,97.7375,40.40703517587939,9.684730558717467,0.5842263820886595,33.47370597387762,93.79400599495594,2.368815671674264,0,0,5.658075095822988,2,False,False,True,True,False,False,True,False,False,False,False,False,False
1,0.4126352,65,101.9375,31.180904522613066,4.162475893098177,1.3972241966271803,80.0550495002945,17.326205560623468,1.641416288658462,0,0,5.815912035714105,3,False,False,True,True,False,False,True,False,False,False,False,False,False
0,0.027469296,71,82.60000000000001,27.507537688442216,23.321922452212164,0.2997591790571426,17.174935830280607,543.9120668669979,3.1913781021733354,0,0,6.990960328309461,3,False,False,True,True,False,False,False,False,True,False,False,False,False
0,0.09743712,71,96.6875,24.005025125628144,12.999891499136625,0.3727643560007896,21.357824351757365,168.99717898932468,2.639049579523557,0,0,4.845896182755803,3,True,False,False,True,False,False,True,True,False,False,False,False,False
1,0.054554228,73,96.25,39.381909547738694,10.272655468769548,0.6074967616484078,34.8070005103187,105.5274503800409,2.4223799230804524,0,0,6.240604930807307,3,False,False,False,True,False,False,True,True,False,False,False,False,False
0,0.10406592,79,97.7375,23.236180904522612,12.984749045328664,0.3299934461329205,18.90723173039402,168.60370777016365,2.6379673819329366,0,0,4.284882084639155,3,True,False,False,True,False,False,True,True,False,False,False,False,False
1,0.92612606,79,103.16250000000001,35.537688442211056,2.3960158587349616,2.088186893648864,119.64429584061361,5.740891995309435,1.2226029382659245,0,0,5.003328913185175,3,False,False,True,True,False,False,True,False,False,False,False,False,False
0,0.026764747,84,77.0,35.1105527638191,28.02201504962172,0.2595577453796908,14.871563350187525,785.2333274412263,3.36805468162785,0,0,7.273331047275578,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0.036702007,94,89.33749999999999,22.894472361809047,19.20017318600599,0.3121756818218406,17.88634903501032,368.6466503726234,3.0056911779350592,0,1,5.993827155438841,3,False,False,True,True,False,False,False,True,False,False,False,False,False
0,0.06791981,95,96.60000000000001,41.09045226130654,10.992475302217734,0.5198077682390239,29.782791278210507,120.83451326986686,2.484279394956292,0,1,5.71397405426839,3,False,False,True,True,False,False,True,True,False,False,False,False,False
0,0.2527297,0,100.27499999999999,35.36683417085427,4.918725510802057,1.2681795421578017,72.66133543047509,24.193860650614955,1.7781211403812092,1,0,6.237827066288852,3,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0.31557643,8,93.45,37.50251256281407,12.06938665602649,0.5687247481670484,32.58552777461248,145.67009425267028,2.5702725989165174,1,0,6.8641588864794,3,True,False,False,False,False,False,True,True,False,False,False,False,False
0,0.02597937,11,88.72500000000001,20.673366834170853,21.035084419525802,0.2708264185776573,15.517210765143197,442.47477653657717,3.092635929442763,1,0,5.696856577818853,3,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0.0065832385,13,75.77499999999999,24.261306532663315,30.80491479375891,0.22480019891509523,12.880102631536344,948.9427754507466,3.459620831106865,1,0,6.924950973199563,3,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0.023246376,21,88.6375,49.54773869346734,22.57130002304567,0.2369115291191647,13.574030736518843,509.46358473034144,3.160029871262637,1,0,5.347401202667187,3,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0.034450512,25,94.2375,20.673366834170853,17.12981487893484,0.2742391542230761,15.712746114219547,293.4305577865775,2.897557813955382,1,0,4.697665944396955,3,True,False,False,False,False,False,True,True,False,False,False,False,False
0,0.020221518,27,78.3125,25.286432160804022,28.073990110746113,0.2469992858022872,14.152016619216653,788.1489207382706,3.369843963863266,1,0,6.934255506974764,0,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0.9185429,29,103.16250000000001,34.427135678391956,1.8864917539590054,2.2022409142458104,126.17910985731679,3.5588511377553242,1.0600418387536432,1,0,4.154509324955862,3,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0.040716816,39,88.2,39.72361809045226,17.74823382890118,0.38716065257948995,22.182671386335524,314.9998040453523,2.9310995521877805,1,0,6.871417791330761,3,False,False,True,False,False,False,True,True,False,False,False,False,False
0,0.1613966,43,90.125,34.76884422110553,14.894856375149354,0.4813496860122667,27.579305478450237,221.85674643632737,2.765995558471005,1,0,7.16963443937595,3,False,False,True,False,False,False,True,True,False,False,False,False,False
0,0.0583908,46,97.825,29.386934673366834,8.53000566868423,0.7243015641067446,41.4994227180407,72.76099670778511,2.254445312491142,0,0,6.178296447667386,3,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0.020629633,45,82.60000000000001,21.869346733668344,25.47376589097031,0.252500537549296,14.467215126359228,648.9127486679623,3.276154276273342,1,0,6.432139580874924,3,False,False,True,False,False,False,False,False,True,False,False,False,False
