goal,shot_statsbomb_xg,minute,second,possession,play_pattern,possession_team,team,player,shot_body_part,shot_technique,shot_type,under_pressure,off_camera,shot_outcome,x,y,competition
0,0.026448991,26,46,63,5,0,0,5,2,3,0,,,2,91.0,45.0,Indian Super league 2021/2022
0,0.053459015,29,49,69,5,0,0,5,2,3,0,,,2,95.4,45.5,Indian Super league 2021/2022
0,0.07745179,32,9,71,5,0,0,7,2,0,0,,,4,113.4,49.6,Indian Super league 2021/2022
0,0.03950495,33,50,74,0,0,0,5,2,1,0,,,5,104.6,51.0,Indian Super league 2021/2022
0,0.4083114,33,50,74,0,0,0,6,1,3,0,,,4,115.6,35.0,Indian Super league 2021/2022
0,0.046558153,33,53,74,0,0,0,5,1,1,0,,,0,102.6,47.3,Indian Super league 2021/2022
0,0.056932643,34,8,74,0,0,0,0,1,3,0,True,,4,101.0,46.3,Indian Super league 2021/2022
0,0.09362142,45,37,98,2,1,1,9,0,3,0,,,2,113.6,30.7,Indian Super league 2021/2022
0,0.010399634,46,43,101,5,0,0,7,2,3,0,,,0,106.8,58.8,Indian Super league 2021/2022
0,0.008942919,47,22,102,0,0,0,12,2,4,0,,,5,105.7,59.5,Indian Super league 2021/2022
0,0.027808834,45,33,104,5,1,1,8,2,3,0,,,2,94.9,28.6,Indian Super league 2021/2022
0,0.031987354,48,15,112,5,0,0,11,2,3,0,True,,2,96.8,29.2,Indian Super league 2021/2022
0,0.018258063,51,15,118,5,0,0,12,2,3,0,,,4,85.9,36.7,Indian Super league 2021/2022
0,0.06711151,55,27,134,4,0,0,7,2,3,0,,,2,109.9,52.3,Indian Super league 2021/2022
0,0.05959107,59,7,139,3,1,1,10,1,1,0,,,3,102.8,33.0,Indian Super league 2021/2022
0,0.046218727,69,10,157,4,0,0,3,0,3,0,,,4,109.9,47.6,Indian Super league 2021/2022
0,0.0046072053,70,41,164,5,1,1,10,2,2,0,,,3,68.1,41.7,Indian Super league 2021/2022
0,0.028650679,72,4,167,5,1,1,10,2,3,0,,,2,92.4,43.6,Indian Super league 2021/2022
0,0.006071767,82,44,185,3,0,0,4,1,3,0,,,2,78.9,43.3,Indian Super league 2021/2022
0,0.041080453,91,11,201,3,1,1,2,2,3,0,,,0,97.3,38.4,Indian Super league 2021/2022
0,0.29443547,91,13,201,3,1,1,14,2,1,0,,,4,112.2,48.0,Indian Super league 2021/2022
1,0.038338363,92,59,203,4,1,1,8,2,3,0,,,1,93.7,39.8,Indian Super league 2021/2022
0,0.11859655,5,57,13,3,1,1,11,1,2,1,,,4,115.6,31.3,Indian Super league 2021/2022
0,0.022448685,12,43,24,5,0,0,2,2,2,1,,,0,103.3,56.0,Indian Super league 2021/2022
0,0.10000126,20,21,34,0,1,1,12,2,2,1,,,2,106.2,49.9,Indian Super league 2021/2022
0,0.020927384,34,31,54,5,1,1,3,1,2,1,True,,2,88.5,46.0,Indian Super league 2021/2022
0,0.014228919,36,6,56,5,1,1,7,2,2,1,,,2,97.0,22.3,Indian Super league 2021/2022
0,0.3321394,39,48,64,1,1,1,12,2,2,1,,,4,107.8,49.1,Indian Super league 2021/2022
0,0.10232643,39,50,64,1,1,1,12,2,0,1,,,2,115.1,49.7,Indian Super league 2021/2022
0,0.008508313,41,4,66,5,0,0,9,2,0,1,,,2,107.2,60.8,Indian Super league 2021/2022
0,0.070025206,42,43,69,2,1,1,11,0,2,1,,,2,107.7,38.2,Indian Super league 2021/2022
0,0.07671887,43,47,73,1,1,1,11,2,2,1,,,4,105.9,48.8,Indian Super league 2021/2022
0,0.022972943,46,41,80,5,0,0,9,2,2,1,,,0,108.4,24.4,Indian Super league 2021/2022
0,0.047638934,45,54,84,0,1,1,12,2,3,1,,,2,116.2,29.9,Indian Super league 2021/2022
0,0.13780963,49,20,90,6,0,0,1,1,2,1,,,4,111.7,29.4,Indian Super league 2021/2022
1,0.09064774,50,44,92,1,1,1,11,1,2,1,,,1,101.5,45.5,Indian Super league 2021/2022
0,0.0594234,55,45,98,2,1,1,6,1,2,0,,,0,93.8,47.4,Indian Super league 2021/2022
0,0.029996552,55,47,98,2,1,1,6,2,3,1,,,0,97.7,45.0,Indian Super league 2021/2022
1,0.3297983,60,43,106,2,1,1,11,0,2,1,,,1,113.1,39.7,Indian Super league 2021/2022
0,0.2361562,71,15,126,6,0,0,0,1,2,1,,,2,107.6,34.7,Indian Super league 2021/2022
1,0.27246353,79,33,137,2,1,1,8,2,0,1,,,1,108.8,41.1,Indian Super league 2021/2022
0,0.019350307,81,3,138,4,0,0,10,2,3,1,,,2,96.3,54.6,Indian Super league 2021/2022
0,0.083098836,82,24,140,6,0,0,5,1,3,1,,,3,105.5,39.9,Indian Super league 2021/2022
1,0.107520156,85,14,146,2,0,0,0,1,0,1,True,,1,108.0,35.9,Indian Super league 2021/2022
0,0.3567778,90,14,159,2,1,1,4,1,2,1,,,4,105.5,41.8,Indian Super league 2021/2022
0,0.09672004,92,15,164,5,0,0,0,2,1,1,,,2,96.0,49.8,Indian Super league 2021/2022
0,0.032872904,93,29,166,5,0,0,9,2,2,1,,,2,94.1,38.6,Indian Super league 2021/2022
0,0.336235,1,39,6,0,0,0,5,2,0,0,True,,0,113.1,39.7,Indian Super league 2021/2022
1,0.0100472355,1,58,7,0,0,0,2,2,1,0,True,,1,98.5,20.7,Indian Super league 2021/2022
0,0.01576472,8,3,20,1,1,1,4,1,0,0,,,2,93.4,28.5,Indian Super league 2021/2022
0,0.07331734,13,26,32,0,0,0,8,0,1,0,True,,2,112.4,44.0,Indian Super league 2021/2022
0,0.045701526,17,39,40,0,1,1,0,0,1,0,True,,0,110.5,44.4,Indian Super league 2021/2022
0,0.04852664,18,23,41,0,1,1,6,0,1,0,True,,5,114.3,47.6,Indian Super league 2021/2022
0,0.00784222,20,14,45,1,1,1,9,0,1,0,True,,2,119.0,25.1,Indian Super league 2021/2022
1,0.045257915,23,9,51,3,1,1,12,2,0,0,True,,1,104.1,41.8,Indian Super league 2021/2022
1,0.7835,26,54,57,4,0,0,11,2,1,1,,,1,107.9,40.0,Indian Super league 2021/2022
0,0.22972614,32,8,63,3,0,0,11,1,0,0,True,,2,109.3,44.5,Indian Super league 2021/2022
0,0.064159594,37,44,72,1,1,1,0,0,1,0,True,,5,111.4,44.1,Indian Super league 2021/2022
1,0.07882285,38,55,75,2,1,0,2,2,1,0,,,1,116.9,50.6,Indian Super league 2021/2022
0,0.03838929,48,2,91,2,1,1,10,2,2,0,,,5,108.7,52.7,Indian Super league 2021/2022
1,0.020765888,49,39,102,5,0,0,7,2,1,0,True,,1,103.2,26.1,Indian Super league 2021/2022
0,0.06072796,53,18,105,5,1,1,6,2,0,0,True,,4,103.2,42.1,Indian Super league 2021/2022
0,0.4739377,62,19,128,3,0,0,11,2,1,0,,,4,108.0,45.8,Indian Super league 2021/2022
0,0.18856995,62,21,128,3,0,0,8,2,1,0,,,3,107.7,51.3,Indian Super league 2021/2022
1,0.19565098,68,39,140,5,1,1,6,2,1,0,,,1,113.2,49.1,Indian Super league 2021/2022
0,0.13617036,73,37,150,5,0,0,11,1,1,0,True,,2,107.7,30.2,Indian Super league 2021/2022
0,0.08108458,80,0,161,5,1,1,1,1,1,0,,,5,105.6,27.2,Indian Super league 2021/2022
0,0.010145724,83,34,167,5,1,1,6,2,1,0,,,0,108.7,57.3,Indian Super league 2021/2022
0,0.100616805,84,7,168,0,1,1,3,1,1,0,,,5,100.2,44.7,Indian Super league 2021/2022
0,0.08261876,88,44,177,0,1,1,0,0,1,0,True,,0,112.9,39.5,Indian Super league 2021/2022
0,0.06529196,88,59,178,0,1,1,9,0,1,0,True,,2,114.2,31.4,Indian Super league 2021/2022
1,0.08972641,3,49,7,5,1,1,16,3,1,1,,,1,113.5,52.0,Indian Super league 2021/2022
0,0.09624592,6,52,10,2,1,1,9,1,2,1,,,3,109.0,38.1,Indian Super league 2021/2022
0,0.035090487,15,50,31,4,0,0,10,3,1,1,,,0,89.9,37.4,Indian Super league 2021/2022
0,0.082560465,21,17,41,2,0,0,3,0,1,1,True,,2,112.3,39.5,Indian Super league 2021/2022
0,0.5664898,24,32,46,5,1,1,16,3,1,1,,,3,113.8,42.7,Indian Super league 2021/2022
1,0.60063314,24,32,46,5,1,1,16,2,1,1,,,1,117.0,41.2,Indian Super league 2021/2022
0,0.03344552,29,6,50,3,0,0,6,3,1,1,,,0,93.5,33.9,Indian Super league 2021/2022
0,0.018534295,32,55,58,5,1,1,0,3,1,1,,,4,90.7,47.9,Indian Super league 2021/2022
0,0.16117965,33,21,58,5,1,1,9,1,1,1,,,2,105.5,28.2,Indian Super league 2021/2022
0,0.009470998,36,17,67,5,1,1,4,3,1,1,,,3,112.3,59.9,Indian Super league 2021/2022
0,0.065489285,37,10,68,0,1,1,14,0,1,1,True,,0,114.1,47.5,Indian Super league 2021/2022
1,0.68891454,37,11,68,0,1,1,9,1,3,1,,,1,116.1,37.7,Indian Super league 2021/2022
0,0.07438152,39,11,71,4,0,0,8,1,1,1,,,2,101.6,34.1,Indian Super league 2021/2022
0,0.055985294,47,17,85,2,0,0,13,3,1,1,,,2,97.4,42.8,Indian Super league 2021/2022
0,0.029819474,48,20,87,5,0,0,10,3,1,1,,,0,99.2,28.7,Indian Super league 2021/2022
1,0.09197221,46,38,90,2,1,1,14,0,1,1,,,1,113.1,33.2,Indian Super league 2021/2022
1,0.30893648,51,34,98,1,1,1,2,1,1,1,,,1,105.7,33.2,Indian Super league 2021/2022
0,0.13504669,54,21,102,5,0,0,11,3,1,1,True,,2,108.3,52.3,Indian Super league 2021/2022
0,0.06865009,55,54,105,5,1,1,1,3,0,1,True,,3,111.7,53.6,Indian Super league 2021/2022
0,0.018947897,58,10,107,0,1,1,2,3,1,1,,,2,92.7,53.1,Indian Super league 2021/2022
1,0.03367326,59,7,110,5,0,0,5,3,1,1,,,1,93.5,40.4,Indian Super league 2021/2022
0,0.061826795,61,3,114,2,1,1,4,3,1,1,,,2,102.6,40.9,Indian Super league 2021/2022
0,0.10933077,71,11,133,5,1,1,4,3,1,1,,,0,101.5,36.2,Indian Super league 2021/2022
0,0.0056018494,77,22,142,2,1,1,4,3,1,0,,,2,81.7,39.2,Indian Super league 2021/2022
0,0.13297075,81,43,154,4,1,1,17,3,1,1,True,,0,110.0,48.8,Indian Super league 2021/2022
0,0.0053895065,88,56,166,2,0,0,12,3,0,1,,,4,81.8,52.9,Indian Super league 2021/2022
0,0.046375412,90,35,169,0,0,0,15,3,1,1,,,0,97.3,36.0,Indian Super league 2021/2022
0,0.020329656,94,8,178,5,1,1,7,1,1,1,,,3,87.0,39.7,Indian Super league 2021/2022
0,0.09628757,8,57,14,0,0,0,5,0,1,1,,,0,114.2,45.8,Indian Super league 2021/2022
0,0.021029998,14,31,22,2,1,1,8,2,1,1,,,0,95.3,53.5,Indian Super league 2021/2022
0,0.07975639,18,24,23,2,1,1,9,2,1,0,,,2,99.4,48.6,Indian Super league 2021/2022
0,0.02652856,19,13,24,3,0,0,3,1,1,1,,,3,102.8,57.6,Indian Super league 2021/2022
0,0.038751192,19,52,25,4,0,0,4,2,2,1,,,2,108.3,30.7,Indian Super league 2021/2022
0,0.055167403,25,5,34,4,0,0,1,1,0,1,,,0,103.0,35.8,Indian Super league 2021/2022
0,0.033223607,33,31,53,5,1,1,10,1,1,1,,,0,98.4,54.1,Indian Super league 2021/2022
1,0.09686236,36,12,57,4,0,0,11,0,1,1,True,,1,115.9,32.6,Indian Super league 2021/2022
0,0.008131956,39,36,59,2,1,1,0,2,1,0,,,2,83.3,34.2,Indian Super league 2021/2022
1,0.010462908,43,26,67,5,1,1,13,2,1,1,,,1,101.5,20.8,Indian Super league 2021/2022
0,0.046828758,46,16,73,0,0,0,4,0,1,1,True,,2,111.1,45.5,Indian Super league 2021/2022
0,0.0059398836,53,10,96,4,0,0,6,2,1,1,,,2,81.8,26.2,Indian Super league 2021/2022
0,0.053221043,73,38,133,2,0,0,2,2,1,1,,,0,100.4,32.6,Indian Super league 2021/2022
0,0.03243077,74,34,134,5,1,1,8,1,1,1,,,2,95.0,34.4,Indian Super league 2021/2022
0,0.0049408893,76,38,136,5,1,1,13,2,1,1,,,2,67.8,51.9,Indian Super league 2021/2022
0,0.027382774,77,46,138,5,1,1,13,1,1,1,,,3,98.3,25.1,Indian Super league 2021/2022
0,0.05282432,80,15,140,1,0,0,3,1,1,1,,,3,102.5,25.8,Indian Super league 2021/2022
0,0.030085042,87,23,150,2,0,0,3,1,3,1,,,4,97.7,45.3,Indian Super league 2021/2022
0,0.15483469,88,48,154,5,0,0,3,1,1,1,True,,3,109.7,26.0,Indian Super league 2021/2022
0,0.036398944,90,4,155,4,0,0,2,2,0,1,,,0,98.1,43.8,Indian Super league 2021/2022
0,0.16808198,91,0,157,2,1,1,7,2,1,1,,,0,105.6,36.4,Indian Super league 2021/2022
0,0.031036688,93,33,160,2,1,1,12,2,1,1,,,2,96.0,24.4,Indian Super league 2021/2022
0,0.02379794,7,53,12,3,1,1,2,2,1,1,,,3,100.8,25.2,Indian Super league 2021/2022
0,0.073913045,10,38,18,4,1,1,4,2,1,1,,,2,99.7,37.4,Indian Super league 2021/2022
0,0.025243869,13,8,21,2,1,1,10,1,1,1,,,0,94.1,49.2,Indian Super league 2021/2022
0,0.08106924,20,1,31,1,1,1,2,2,1,0,,,3,98.7,33.9,Indian Super league 2021/2022
0,0.02214616,27,20,43,4,1,1,1,2,1,1,,,2,114.0,54.8,Indian Super league 2021/2022
0,0.06388068,29,10,47,1,1,1,1,0,1,1,,,2,107.1,32.8,Indian Super league 2021/2022
0,0.025246149,34,59,56,2,1,1,2,2,1,1,,,2,88.6,41.5,Indian Super league 2021/2022
0,0.06802916,37,56,63,2,1,1,10,1,1,1,,,2,106.4,46.4,Indian Super league 2021/2022
0,0.05012229,45,18,79,4,0,0,9,0,1,1,,,0,117.3,31.3,Indian Super league 2021/2022
0,0.030394206,46,4,80,2,0,0,0,2,1,1,,,2,91.5,34.5,Indian Super league 2021/2022
0,0.14165537,46,27,88,2,1,1,1,2,0,1,,,2,105.7,39.4,Indian Super league 2021/2022
0,0.019454638,51,19,99,4,1,1,7,2,1,1,,,2,87.5,47.2,Indian Super league 2021/2022
0,0.008588721,54,58,104,1,0,0,9,2,1,0,,,0,100.4,16.1,Indian Super league 2021/2022
0,0.012255115,56,15,108,4,0,0,8,1,1,1,,,3,114.2,57.2,Indian Super league 2021/2022
0,0.1280044,60,10,114,0,1,1,2,0,1,1,True,,4,114.3,42.2,Indian Super league 2021/2022
1,0.7835,65,35,124,3,0,0,12,2,1,2,,,1,107.9,40.0,Indian Super league 2021/2022
0,0.028131312,69,36,135,4,0,0,9,2,1,1,,,2,103.1,22.2,Indian Super league 2021/2022
0,0.03371849,77,15,146,1,1,1,11,2,0,1,,,3,97.5,38.1,Indian Super league 2021/2022
0,0.10719735,78,42,151,0,1,1,5,0,1,1,,,3,111.8,42.0,Indian Super league 2021/2022
0,0.01214943,87,24,169,0,1,1,6,1,1,1,,,0,111.6,56.2,Indian Super league 2021/2022
0,0.020330345,88,27,172,1,0,0,3,2,0,1,,,2,91.2,46.4,Indian Super league 2021/2022
0,0.055234823,3,12,11,1,1,1,11,2,1,1,,,0,103.3,28.0,Indian Super league 2021/2022
0,0.13435411,10,44,27,2,0,0,13,0,1,1,,,0,110.2,37.3,Indian Super league 2021/2022
0,0.19529988,15,5,37,4,1,1,8,0,1,1,True,,2,113.2,36.6,Indian Super league 2021/2022
0,0.11896599,25,33,50,2,0,0,1,1,1,1,,,3,104.7,44.3,Indian Super league 2021/2022
0,0.0398633,26,5,51,0,0,0,3,0,1,1,True,,5,116.4,51.0,Indian Super league 2021/2022
0,0.02311641,26,10,51,0,0,0,12,2,1,1,,,2,91.8,42.0,Indian Super league 2021/2022
0,0.13374819,33,15,62,0,0,0,0,0,1,1,True,,2,115.0,43.0,Indian Super league 2021/2022
0,0.18337284,35,11,65,2,0,0,1,1,1,1,,,3,110.0,28.8,Indian Super league 2021/2022
0,0.033312447,38,18,71,3,1,1,4,2,1,1,,,3,99.6,42.4,Indian Super league 2021/2022
0,0.052729465,41,16,77,2,0,0,0,0,1,1,,,0,112.9,47.5,Indian Super league 2021/2022
1,0.5360032,41,17,77,2,0,0,7,2,2,1,True,,1,117.1,39.8,Indian Super league 2021/2022
0,0.03830884,43,29,81,2,1,1,4,1,1,0,,,0,89.8,48.7,Indian Super league 2021/2022
0,0.07172678,51,14,108,1,1,1,8,2,0,1,,,3,107.1,55.8,Indian Super league 2021/2022
1,0.24571541,52,8,111,4,1,1,8,2,2,1,,,1,118.0,44.4,Indian Super league 2021/2022
0,0.016553503,60,28,131,1,0,0,13,1,1,1,,,0,96.9,25.8,Indian Super league 2021/2022
0,0.06821132,60,55,133,2,1,1,8,0,1,1,True,,0,110.8,45.1,Indian Super league 2021/2022
0,0.016845752,63,16,136,4,1,1,2,2,1,1,,,0,101.4,24.9,Indian Super league 2021/2022
0,0.010677284,65,45,141,4,0,0,3,1,1,1,,,2,103.5,58.6,Indian Super league 2021/2022
0,0.047143616,70,53,153,3,1,1,8,2,2,1,,,0,101.2,32.6,Indian Super league 2021/2022
0,0.03018593,70,55,153,3,1,1,6,2,1,1,,,0,95.3,32.7,Indian Super league 2021/2022
0,0.15613757,71,8,153,3,1,1,9,2,0,1,,,0,107.0,40.9,Indian Super league 2021/2022
0,0.021125907,72,57,159,3,0,0,10,1,1,1,,,3,88.6,32.4,Indian Super league 2021/2022
0,0.052007347,85,9,188,0,1,1,5,2,2,1,,,5,108.1,43.7,Indian Super league 2021/2022
0,0.23263127,91,21,202,1,1,1,9,2,1,1,,,4,105.8,30.0,Indian Super league 2021/2022
0,0.022787638,6,9,15,5,0,0,8,3,0,1,,,2,95.3,29.5,Indian Super league 2021/2022
0,0.04624276,6,36,17,5,0,0,1,1,1,1,,,0,99.7,38.7,Indian Super league 2021/2022
0,0.024600131,7,14,18,4,0,0,11,0,1,1,,,2,114.7,52.3,Indian Super league 2021/2022
0,0.010335534,9,50,24,5,1,0,1,1,1,1,,,2,105.8,20.9,Indian Super league 2021/2022
0,0.0069894637,17,13,39,2,1,1,0,3,1,0,,,5,104.4,7.3,Indian Super league 2021/2022
0,0.035023365,22,39,48,2,0,0,3,0,1,1,,,2,109.6,49.8,Indian Super league 2021/2022
0,0.07435023,24,53,53,4,0,0,7,1,1,1,,,2,95.7,34.6,Indian Super league 2021/2022
0,0.0062810387,27,13,58,4,1,1,0,3,1,1,,,6,91.5,15.8,Indian Super league 2021/2022
0,0.13295649,39,6,80,5,0,0,1,1,1,1,,,2,109.6,29.4,Indian Super league 2021/2022
0,0.07094602,40,47,84,1,0,0,1,1,0,1,True,,2,99.3,27.9,Indian Super league 2021/2022
0,0.09506684,43,5,90,1,0,0,10,1,1,1,True,,0,106.8,42.5,Indian Super league 2021/2022
0,0.024034189,43,7,90,1,0,0,1,3,1,1,,,3,118.0,28.3,Indian Super league 2021/2022
0,0.038180646,43,10,90,5,0,0,11,3,2,1,,,0,101.2,31.8,Indian Super league 2021/2022
0,0.08931023,44,1,91,4,0,0,10,3,0,1,,,0,103.0,46.1,Indian Super league 2021/2022
0,0.07415995,45,20,95,5,0,0,8,3,2,1,,,0,104.0,37.9,Indian Super league 2021/2022
0,0.060209643,48,31,110,5,0,0,10,1,1,1,,,0,101.3,36.6,Indian Super league 2021/2022
0,0.44449437,55,0,125,4,1,1,2,0,1,1,,,2,115.7,40.4,Indian Super league 2021/2022
0,0.23174861,56,38,129,0,0,0,1,2,1,1,,,6,116.3,38.4,Indian Super league 2021/2022
0,0.011813544,57,57,132,5,1,1,0,3,1,1,,,4,91.0,25.7,Indian Super league 2021/2022
0,0.1251166,61,6,137,5,0,0,8,0,1,1,,,2,109.4,41.8,Indian Super league 2021/2022
0,0.0074248794,68,31,151,2,0,0,8,3,1,0,,,2,107.5,9.2,Indian Super league 2021/2022
0,0.010734337,69,31,152,3,1,1,9,3,1,1,,,2,84.6,45.5,Indian Super league 2021/2022
0,0.0243874,71,3,156,2,0,0,3,0,1,1,True,,3,110.7,29.6,Indian Super league 2021/2022
0,0.03036943,73,5,166,4,0,0,4,1,1,1,,,2,89.0,35.4,Indian Super league 2021/2022
0,0.041291304,74,43,171,5,0,0,11,0,1,1,,,6,105.6,33.7,Indian Super league 2021/2022
0,0.107001275,79,27,177,0,0,0,3,0,1,1,True,,0,113.7,36.5,Indian Super league 2021/2022
1,0.113634646,80,55,179,2,1,1,6,0,1,1,True,,1,113.0,46.4,Indian Super league 2021/2022
0,0.04212449,83,46,182,0,1,1,0,3,1,1,,,0,99.3,32.9,Indian Super league 2021/2022
0,0.037985392,90,3,195,2,1,1,0,3,1,0,,,3,89.9,44.0,Indian Super league 2021/2022
0,0.051769726,96,48,203,3,1,1,5,1,0,1,,,3,99.5,54.0,Indian Super league 2021/2022
0,0.06663817,1,10,3,1,0,0,13,2,2,1,,,3,96.1,33.1,Indian Super league 2021/2022
0,0.22438106,11,31,25,2,1,1,3,1,2,1,,,2,104.3,45.6,Indian Super league 2021/2022
0,0.008321809,16,19,32,1,0,0,0,2,2,0,,,2,90.4,21.2,Indian Super league 2021/2022
0,0.0628533,16,58,33,2,1,1,3,2,0,1,True,,0,110.1,49.9,Indian Super league 2021/2022
0,0.03987548,17,3,33,2,1,1,14,1,2,1,,,2,98.2,33.5,Indian Super league 2021/2022
0,0.0054658544,24,28,50,2,0,1,3,1,1,1,,,2,62.5,33.6,Indian Super league 2021/2022
0,0.4441376,36,37,69,4,1,1,3,2,2,1,,,3,110.2,45.4,Indian Super league 2021/2022
0,0.15429209,36,44,69,4,1,1,8,2,2,1,,,0,111.7,46.1,Indian Super league 2021/2022
0,0.09281128,36,45,69,4,1,1,1,2,2,1,True,,0,109.3,45.8,Indian Super league 2021/2022
0,0.005021593,40,46,75,1,1,1,4,2,0,1,,,3,85.7,58.1,Indian Super league 2021/2022
0,0.044369586,41,43,76,0,1,1,7,2,3,1,,,3,100.8,45.1,Indian Super league 2021/2022
0,0.0424206,43,2,80,4,0,0,9,1,2,1,,,4,97.9,31.5,Indian Super league 2021/2022
0,0.49289113,43,3,80,4,0,0,15,2,2,1,,,2,109.9,42.1,Indian Super league 2021/2022
0,0.028820166,45,46,86,6,1,1,1,1,2,1,True,,0,100.7,24.8,Indian Super league 2021/2022
0,0.22240293,45,30,89,3,1,1,1,1,2,1,,,2,112.7,28.8,Indian Super league 2021/2022
0,0.08916286,49,57,99,6,0,0,0,2,2,1,,,2,110.0,53.3,Indian Super league 2021/2022
0,0.019424988,52,24,103,0,1,1,8,2,2,1,,,0,91.3,32.5,Indian Super league 2021/2022
0,0.04311908,57,54,115,1,1,1,5,0,2,1,True,,2,113.1,50.7,Indian Super league 2021/2022
1,0.9744485,61,9,123,6,0,0,15,2,2,1,,,1,109.2,48.2,Indian Super league 2021/2022
0,0.10011331,66,32,132,6,0,0,15,1,2,1,,,3,109.5,27.0,Indian Super league 2021/2022
0,0.038501736,68,7,134,4,0,0,15,2,2,1,,,3,103.0,24.5,Indian Super league 2021/2022
0,0.020160709,76,32,146,1,1,1,6,2,0,1,,,4,91.6,42.4,Indian Super league 2021/2022
0,0.04609566,76,46,146,1,1,1,3,1,2,1,,,0,103.9,52.4,Indian Super league 2021/2022
1,0.2033106,84,31,157,5,0,0,12,2,2,1,True,,1,112.0,51.3,Indian Super league 2021/2022
0,0.22491688,90,10,167,6,0,0,2,2,2,1,True,,3,106.4,51.3,Indian Super league 2021/2022
0,0.064679,90,20,167,6,0,0,11,2,2,1,,,0,102.6,28.5,Indian Super league 2021/2022
0,0.045113042,92,20,171,4,1,1,1,2,2,1,,,0,99.7,30.8,Indian Super league 2021/2022
0,0.39227346,94,39,175,6,1,1,10,1,2,1,,,3,110.2,34.1,Indian Super league 2021/2022
1,0.5463117,94,40,175,6,1,1,10,2,0,1,,,1,114.3,36.0,Indian Super league 2021/2022
0,0.06587603,5,12,10,6,1,1,8,2,2,1,,,4,106.7,28.5,Indian Super league 2021/2022
1,0.026425323,6,43,12,3,1,1,1,2,1,1,,,1,98.7,26.2,Indian Super league 2021/2022
0,0.06285809,30,42,59,4,1,1,3,1,0,1,,,2,111.5,28.0,Indian Super league 2021/2022
0,0.022723056,35,26,65,5,1,1,7,1,0,1,,,4,92.7,38.0,Indian Super league 2021/2022
0,0.022922428,36,43,68,2,1,1,9,2,1,1,,,0,89.4,43.4,Indian Super league 2021/2022
0,0.06912098,42,27,77,2,0,0,10,0,1,1,True,,2,115.8,32.6,Indian Super league 2021/2022
0,0.042626735,46,53,90,0,0,0,10,0,1,1,True,,0,116.0,30.8,Indian Super league 2021/2022
0,0.033987634,51,14,100,6,1,1,1,2,1,1,,,3,96.5,47.3,Indian Super league 2021/2022
0,0.026855944,53,33,106,2,1,1,9,2,1,1,,,2,88.2,39.8,Indian Super league 2021/2022
0,0.10682494,55,35,112,5,0,0,2,1,1,1,True,,3,111.3,45.4,Indian Super league 2021/2022
0,0.025916314,56,12,115,4,1,1,5,2,1,1,,,2,95.3,53.0,Indian Super league 2021/2022
0,0.030627333,58,41,122,5,0,0,6,1,0,1,,,0,103.0,26.6,Indian Super league 2021/2022
0,0.120161735,60,50,126,5,0,0,2,2,1,1,,,2,110.0,52.4,Indian Super league 2021/2022
0,0.0067746136,62,37,128,2,1,1,5,2,1,0,,,0,83.0,31.5,Indian Super league 2021/2022
0,0.06856426,62,58,129,1,0,0,2,2,1,1,,,3,102.7,33.5,Indian Super league 2021/2022
0,0.020552801,79,16,161,6,0,0,11,1,1,1,,,3,88.6,43.1,Indian Super league 2021/2022
0,0.010952023,81,31,166,2,1,1,0,1,1,1,True,,2,84.4,45.0,Indian Super league 2021/2022
0,0.020970754,87,44,173,2,0,0,11,1,0,1,,,0,92.9,36.4,Indian Super league 2021/2022
0,0.08090951,91,34,179,6,0,0,4,1,0,1,,,0,100.1,33.8,Indian Super league 2021/2022
0,0.09287735,7,53,19,4,0,0,8,1,2,1,,,3,101.8,42.8,Indian Super league 2021/2022
0,0.1031627,9,12,26,3,1,1,10,1,2,1,,,0,103.6,41.5,Indian Super league 2021/2022
0,0.009114429,15,44,37,1,0,0,2,1,2,0,,,0,93.8,57.9,Indian Super league 2021/2022
1,0.1841595,16,18,38,0,0,0,3,2,0,1,True,,1,113.8,43.7,Indian Super league 2021/2022
0,0.04003766,26,20,59,3,1,1,10,0,2,1,,,0,106.9,35.4,Indian Super league 2021/2022
0,0.031989496,37,21,78,3,0,0,2,1,2,1,,,2,103.8,56.5,Indian Super league 2021/2022
0,0.07155896,39,49,83,4,0,0,8,2,2,1,,,0,101.0,48.5,Indian Super league 2021/2022
0,0.021108553,44,10,89,4,1,1,0,1,2,1,,,2,90.5,43.3,Indian Super league 2021/2022
0,0.012475705,45,38,91,4,1,1,12,1,2,1,,,2,104.8,60.4,Indian Super league 2021/2022
0,0.0955466,47,49,96,0,1,1,10,0,2,1,True,,4,113.4,42.7,Indian Super league 2021/2022
1,0.4099709,47,50,96,0,1,1,11,0,2,1,,,1,116.3,37.1,Indian Super league 2021/2022
0,0.035168793,45,29,99,3,0,0,2,1,2,1,,,3,99.2,51.1,Indian Super league 2021/2022
0,0.07126632,46,44,106,1,1,1,7,2,0,1,,,0,107.2,44.8,Indian Super league 2021/2022
0,0.051698424,46,47,106,1,1,1,4,1,2,1,,,3,102.1,31.4,Indian Super league 2021/2022
0,0.0701145,49,54,119,1,1,1,10,1,2,1,True,,3,98.4,46.8,Indian Super league 2021/2022
0,0.05323731,52,57,125,3,0,0,8,1,0,1,,,0,101.9,39.0,Indian Super league 2021/2022
0,0.021353139,55,30,131,3,0,0,2,1,2,1,,,0,97.5,56.7,Indian Super league 2021/2022
